concept_id	entry_id	dag	dag_translit	dag_translat	target_lang	target_lang_gltc	source	comment_source_entry	sep_entry_id	category_from_source	source_lexeme	translit_source	translit	translat_source	en_dict	ru_dict	comment_concept	comment_concept_source	comment_annotator	concept_source	donor_lang	donor_lang_gltc
669	3581	ислягь	NA	NA	Tabasaran	taba1259	zabitov2001	NA	2108	Слова, выражающие качественные характеристики: описывающие характер человека	إصلاح	ˀiṣlāḥ	ʔiṣlāḥ	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
670	3587	магьир	NA	‘искусный, опытный’	Budukh	budu1248	zabitov2001	NA	2112	Слова, выражающие качественные характеристики: описывающие характер человека	ماهر	māhir	māhir	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
670	3585	магьир	NA	NA	Lak	lakk1252	zabitov2001	NA	2112	Слова, выражающие качественные характеристики: описывающие характер человека	ماهر	māhir	māhir	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
670	3586	магьир	NA	NA	Lezgian	lezg1247	zabitov2001	NA	2112	Слова, выражающие качественные характеристики: описывающие характер человека	ماهر	māhir	māhir	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
671	3588	магълус	NA	‘прохвост разг. подлый человек’	Lak	lakk1252	zabitov2001	NA	2113	Слова, выражающие качественные характеристики: описывающие характер человека	مغلوس	mağlûs	maġlūs	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
672	3589	милайим	NA	‘мягкий, душевный; тихий; кроткий’	Lezgian	lezg1247	zabitov2001	NA	2114	Слова, выражающие качественные характеристики: описывающие характер человека	ملائم	mulāˀim	mulāʔim	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
673	3590	пасих1-ав	NA	NA	Avar	avar1256	zabitov2001	NA	2928	Слова, выражающие качественные характеристики: описывающие характер человека	فصیح	faṣīh	faṣīh	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
673	3593	пасигь-аб	NA	NA	Bezhta	bezh1248	zabitov2001	NA	2930	Слова, выражающие качественные характеристики: описывающие характер человека	فصیح	faṣīh	faṣīh	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
673	3592	пасих1-аб	NA	NA	Chamalal	cham1309	zabitov2001	NA	2929	Слова, выражающие качественные характеристики: описывающие характер человека	فصیح	faṣīh	faṣīh	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
673	3595	пасих1-	NA	NA	Dargwa	darg1241	zabitov2001	NA	2932	Слова, выражающие качественные характеристики: описывающие характер человека	فصیح	faṣīh	faṣīh	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
673	3594	пасих1	NA	NA	Lak	lakk1252	zabitov2001	NA	2931	Слова, выражающие качественные характеристики: описывающие характер человека	فصیح	faṣīh	faṣīh	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
673	3591	пасих1-ав	NA	NA	Tsez	dido1241	zabitov2001	NA	2928	Слова, выражающие качественные характеристики: описывающие характер человека	فصیح	faṣīh	faṣīh	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
674	3597	гІадил	NA	NA	Avar	avar1256	zabitov2001	NA	2116	Слова, выражающие качественные характеристики: описывающие характер человека	عدل	ˁadil	ʕadil	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
674	3596	аьдил-сса	NA	‘умный образованный’	Lak	lakk1252	zabitov2001	(уст.)	2115	Слова, выражающие качественные характеристики: описывающие характер человека	عدل	ˁadil	ʕadil	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
674	3598	адил	NA	‘справедливый, беспристрастный’	Lezgian	lezg1247	zabitov2001	NA	2117	Слова, выражающие качественные характеристики: описывающие характер человека	عدل	ˁadil	ʕadil	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
675	3603	лайикъ-аб	NA	‘подлый’	Avar	avar1256	zabitov2001	NA	2122	Слова, выражающие качественные характеристики: описывающие характер человека	لائق	lāˀiq	lāʔiq	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
675	3602	лайикъ-лы	NA	‘достойный’	Budukh	budu1248	zabitov2001	NA	2121	Слова, выражающие качественные характеристики: описывающие характер человека	لائق	lāˀiq	lāʔiq	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
675	3599	лайкь	NA	NA	Lak	lakk1252	zabitov2001	NA	2118	Слова, выражающие качественные характеристики: описывающие характер человека	لائق	lāˀiq	lāʔiq	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
675	3600	лайих	NA	NA	Lezgian	lezg1247	zabitov2001	NA	2119	Слова, выражающие качественные характеристики: описывающие характер человека	لائق	lāˀiq	lāʔiq	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
675	3601	лайикь	NA	NA	Tabasaran	taba1259	zabitov2001	NA	2120	Слова, выражающие качественные характеристики: описывающие характер человека	لائق	lāˀiq	lāʔiq	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
676	3604	мугъаят(ну)	NA	осторожно, осмотрительно'	Lak	lakk1252	zabitov2001	NA	2123	Слова, выражающие качественные характеристики: описывающие характер человека	مقایة	muqāya	muqāyat	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
676	3605	мукъаят	NA	NA	Lezgian	lezg1247	zabitov2001	NA	2124	Слова, выражающие качественные характеристики: описывающие характер человека	مقایة	muqāya	muqāyat	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
676	3606	мугъаят	NA	‘осторожный; бдительный	Tabasaran	taba1259	zabitov2001	NA	2125	Слова, выражающие качественные характеристики: описывающие характер человека	مقایة	muqāya	muqāyat	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
677	3607	таваккал	NA	‘решительность, смелость, самоотверженность’	Avar	avar1256	zabitov2001	NA	2126	Слова, выражающие качественные характеристики: описывающие характер человека	تواکل	tawākul	tawākul	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
677	3608	тавакул	NA	‘рискованный’	Lezgian	lezg1247	zabitov2001	NA	2127	Слова, выражающие качественные характеристики: описывающие характер человека	تواکل	tawākul	tawākul	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
678	3609	дагъал	NA	‘низкий, подлый’	Lezgian	lezg1247	zabitov2001	NA	2128	Слова, выражающие качественные характеристики: описывающие характер человека	دغل	dağal	daġal	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
679	3610	кагьул	NA	‘ленивый’	Lezgian	lezg1247	zabitov2001	NA	2129	Слова, выражающие качественные характеристики: описывающие характер человека	کاهل	kāhil	kāhil	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
680	3614	фасикь	NA	‘распутный’	Agul	aghu1253	zabitov2001	NA	2131	Слова, выражающие качественные характеристики: описывающие характер человека	فاسق	fāsiq	fāsiq	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
680	3611	пасикъ	NA	NA	Avar	avar1256	zabitov2001	NA	2130	Слова, выражающие качественные характеристики: описывающие характер человека	فاسق	fāsiq	fāsiq	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
680	3612	фасикь	NA	NA	Lezgian	lezg1247	zabitov2001	NA	2131	Слова, выражающие качественные характеристики: описывающие характер человека	فاسق	fāsiq	fāsiq	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
680	3613	фасикь	NA	NA	Tabasaran	taba1259	zabitov2001	NA	2131	Слова, выражающие качественные характеристики: описывающие характер человека	فاسق	fāsiq	fāsiq	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
681	3615	фашал	NA	‘двуличный’	Lezgian	lezg1247	zabitov2001	NA	2132	Слова, выражающие качественные характеристики: описывающие характер человека	فشل	fašil	fašil	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
682	3616	къабих1-аб	NA	NA	Avar	avar1256	zabitov2001	NA	2933	Слова, выражающие качественные характеристики: описывающие характер человека	قبیح	qabīḥ	qabīḥ	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
682	3617	къабих1-аб	NA	скверный, дурной, гадкий, мерзкий, безобразный, отвратительный, позорный, грубый, непристойный, неприличный	Chamalal	cham1309	zabitov2001	NA	2933	Слова, выражающие качественные характеристики: описывающие характер человека	قبیح	qabīḥ	qabīḥ	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
683	3618	х1акъир-аб	NA	NA	Avar	avar1256	zabitov2001	NA	2934	Слова, выражающие качественные характеристики: описывающие характер человека	حقیر	ḥaqīr	ḥaqīr	NA	NA	NA	NA	NA	У Забитова в арабской транскрипции ошибка - скопировано предыдущее слово	zabitov2001	Arabic	stan1318
683	3619	х1акъир-аб	NA	NA	Chamalal	cham1309	zabitov2001	NA	2934	Слова, выражающие качественные характеристики: описывающие характер человека	حقیر	ḥaqīr	ḥaqīr	NA	NA	NA	NA	NA	У Забитова в арабской транскрипции ошибка - скопировано предыдущее слово	zabitov2001	Arabic	stan1318
683	3620	х1акъир	NA	презренный, подлый, ничтожный, униженный, жалкий, негодяй	Tsez	dido1241	zabitov2001	NA	2935	Слова, выражающие качественные характеристики: описывающие характер человека	حقیر	ḥaqīr	ḥaqīr	NA	NA	NA	NA	NA	У Забитова в арабской транскрипции ошибка - скопировано предыдущее слово	zabitov2001	Arabic	stan1318
684	3621	жавад	NA	‘щедрый, великодушный человек’	Lezgian	lezg1247	zabitov2001	NA	2133	Слова, выражающие качественные характеристики: описывающие характер человека	جواد	ǯawād	jawād	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
685	3628	сахават	NA	‘щедрый’	Archi	arch1244	zabitov2001	NA	2137	Слова, выражающие качественные характеристики: описывающие характер человека	سخاوة	saxāwa[t]	saḫāwat	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
685	3622	сахават-аб	NA	NA	Avar	avar1256	zabitov2001	NA	2134	Слова, выражающие качественные характеристики: описывающие характер человека	سخاوة	saxāwa[t]	saḫāwat	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
685	3624	сахават-аб	NA	NA	Bezhta	bezh1248	zabitov2001	NA	2134	Слова, выражающие качественные характеристики: описывающие характер человека	سخاوة	saxāwa[t]	saḫāwat	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
685	3623	сахават-аб	NA	NA	Chamalal	cham1309	zabitov2001	NA	2134	Слова, выражающие качественные характеристики: описывающие характер человека	سخاوة	saxāwa[t]	saḫāwat	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
685	3627	сахават	NA	NA	Dargwa	darg1241	zabitov2001	NA	2137	Слова, выражающие качественные характеристики: описывающие характер человека	سخاوة	saxāwa[t]	saḫāwat	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
685	3626	сахават-сса	NA	NA	Lak	lakk1252	zabitov2001	NA	2136	Слова, выражающие качественные характеристики: описывающие характер человека	سخاوة	saxāwa[t]	saḫāwat	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
685	3625	сахават-ав	NA	NA	Tsez	dido1241	zabitov2001	NA	2135	Слова, выражающие качественные характеристики: описывающие характер человека	سخاوة	saxāwa[t]	saḫāwat	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
686	3632	эмин	NA	смирный, кроткий	Budukh	budu1248	zabitov2001	NA	2937	Слова, выражающие качественные характеристики: описывающие характер человека	أمین	ˀamīn	ʔamīn	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
686	3629	имин	NA	спокойный	Lak	lakk1252	zabitov2001	NA	2936	Слова, выражающие качественные характеристики: описывающие характер человека	أمین	ˀamīn	ʔamīn	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
686	3630	эмин	NA	NA	Lezgian	lezg1247	zabitov2001	NA	2937	Слова, выражающие качественные характеристики: описывающие характер человека	أمین	ˀamīn	ʔamīn	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
686	3631	эмин	NA	надежный, верный	Tabasaran	taba1259	zabitov2001	NA	2937	Слова, выражающие качественные характеристики: описывающие характер человека	أمین	ˀamīn	ʔamīn	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
687	3633	х1алим	NA	NA	Avar	avar1256	zabitov2001	NA	2938	Слова, выражающие качественные характеристики: описывающие характер человека	حلیم	ḥalīm	ḥalīm	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
687	3634	х1алим-сса	NA	короткий	Lak	lakk1252	zabitov2001	NA	2939	Слова, выражающие качественные характеристики: описывающие характер человека	حلیم	ḥalīm	ḥalīm	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
688	3640	мутIуІгь	NA	NA	Archi	arch1244	zabitov2001	NA	2143	Слова, выражающие качественные характеристики: описывающие характер человека	مطاوع	muṭāwiˁ	muṭāwiʕ	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
688	3637	мутIигІ	NA	NA	Avar	avar1256	zabitov2001	NA	2140	Слова, выражающие качественные характеристики: описывающие характер человека	مطاوع	muṭāwiˁ	muṭāwiʕ	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
688	3643	мутIиъ (йовал)	NA	NA	Bezhta	bezh1248	zabitov2001	NA	2146	Слова, выражающие качественные характеристики: описывающие характер человека	مطاوع	muṭāwiˁ	muṭāwiʕ	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
688	3638	мутIигІ-аб	NA	NA	Chamalal	cham1309	zabitov2001	NA	2141	Слова, выражающие качественные характеристики: описывающие характер человека	مطاوع	muṭāwiˁ	muṭāwiʕ	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
688	3635	муьтIахь	NA	NA	Chechen	chec1245	zabitov2001	NA	2138	Слова, выражающие качественные характеристики: описывающие характер человека	مطاوع	muṭāwiˁ	muṭāwiʕ	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
688	3636	мутIахь	NA	NA	Ingush	ingu1240	zabitov2001	NA	2139	Слова, выражающие качественные характеристики: описывающие характер человека	مطاوع	muṭāwiˁ	muṭāwiʕ	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
688	3639	мютIий-	NA	NA	Lak	lakk1252	zabitov2001	NA	2142	Слова, выражающие качественные характеристики: описывающие характер человека	مطاوع	muṭāwiˁ	muṭāwiʕ	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
688	3641	муьтIуьгъ	NA	NA	Lezgian	lezg1247	zabitov2001	NA	2144	Слова, выражающие качественные характеристики: описывающие характер человека	مطاوع	muṭāwiˁ	muṭāwiʕ	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
688	3642	мютIюгъ	NA	‘покорный, послушный; преданный’	Tabasaran	taba1259	zabitov2001	NA	2145	Слова, выражающие качественные характеристики: описывающие характер человека	مطاوع	muṭāwiˁ	muṭāwiʕ	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
688	3644	мутIигІ (ода)	NA	‘уговаривать’	Tsez	dido1241	zabitov2001	NA	2147	Слова, выражающие качественные характеристики: описывающие характер человека	مطاوع	muṭāwiˁ	muṭāwiʕ	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
689	3645	табы (кьи)	NA	NA	Khinalug	khin1240	zabitov2001	NA	2148	Слова, выражающие качественные характеристики: описывающие характер человека	تابع	tābiˁ	tābiʕ	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
689	3646	табий	NA	NA	Lezgian	lezg1247	zabitov2001	NA	2149	Слова, выражающие качественные характеристики: описывающие характер человека	تابع	tābiˁ	tābiʕ	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
689	3647	табигъ	NA	‘подчиненный, повинующийся’	Tabasaran	taba1259	zabitov2001	NA	2150	Слова, выражающие качественные характеристики: описывающие характер человека	تابع	tābiˁ	tābiʕ	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
690	3649	мишекъат	NA	NA	Budukh	budu1248	zabitov2001	NA	2151	Слова, выражающие качественные характеристики: описывающие характер человека	مشقّة	mašaqqa	mašaqqa	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
690	3648	мишекъат	NA	NA	Lezgian	lezg1247	zabitov2001	NA	2151	Слова, выражающие качественные характеристики: описывающие характер человека	مشقّة	mašaqqa	mašaqqa	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
690	3650	мушакьат	NA	‘скупой’	Tabasaran	taba1259	zabitov2001	NA	2152	Слова, выражающие качественные характеристики: описывающие характер человека	مشقّة	mašaqqa	mašaqqa	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
691	3651	мутлакь	NA	NA	Lezgian	lezg1247	zabitov2001	NA	2153	Слова, выражающие качественные характеристики: описывающие характер человека	مطلق	muṭlaq	muṭlaq	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
691	3652	митлаькъ	NA	‘обяза­тельно’	Tabasaran	taba1259	zabitov2001	NA	2154	Слова, выражающие качественные характеристики: описывающие характер человека	مطلق	muṭlaq	muṭlaq	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
692	3662	рази	NA	NA	Agul	aghu1253	zabitov2001	NA	2162	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	راض	rāḍiy	rāḍiy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
692	3660	риІзи	NA	NA	Archi	arch1244	zabitov2001	NA	2161	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	راض	rāḍiy	rāḍiy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
692	3654	рази-яв	NA	NA	Avar	avar1256	zabitov2001	NA	2156	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	راض	rāḍiy	rāḍiy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
692	3656	рази-йаб	NA	NA	Bezhta	bezh1248	zabitov2001	NA	2157	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	راض	rāḍiy	rāḍiy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
692	3655	рази-йаб	NA	NA	Chamalal	cham1309	zabitov2001	NA	2157	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	راض	rāḍiy	rāḍiy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
692	3653	реза	NA	NA	Chechen	chec1245	zabitov2001	NA	2155	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	راض	rāḍiy	rāḍiy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
692	3658	рази-си	NA	NA	Dargwa	darg1241	zabitov2001	NA	2159	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	راض	rāḍiy	rāḍiy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
692	3659	рязи-сса	NA	NA	Lak	lakk1252	zabitov2001	NA	2160	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	راض	rāḍiy	rāḍiy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
692	3661	рази	NA	NA	Lezgian	lezg1247	zabitov2001	NA	2162	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	راض	rāḍiy	rāḍiy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
692	3663	рази	NA	‘довольный’	Tsakhur	tsak1249	zabitov2001	NA	2162	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	راض	rāḍiy	rāḍiy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
692	3657	рази-йав	NA	NA	Tsez	dido1241	zabitov2001	NA	2158	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	راض	rāḍiy	rāḍiy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
693	3664	гъапур	NA	хмурый'	Lak	lakk1252	zabitov2001	NA	2163	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	غفور	ğāfûr	ġāfūr	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
694	3668	гIакс-аб	NA	‘обратный’	Avar	avar1256	zabitov2001	NA	2167	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	عکسیّ	ˁaksij	ʕaksiyy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
694	3665	аькси(лий)	NA	недовольный'	Lak	lakk1252	zabitov2001	NA	2164	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	عکسیّ	ˁaksij	ʕaksiyy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
694	3666	акси	NA	NA	Lezgian	lezg1247	zabitov2001	NA	2165	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	عکسیّ	ˁaksij	ʕaksiyy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
694	3667	аькси	NA	‘противный’	Tabasaran	taba1259	zabitov2001	NA	2166	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	عکسیّ	ˁaksij	ʕaksiyy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
695	3669	кейфи	NA	блаженствующий	Lezgian	lezg1247	zabitov2001	NA	2940	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	کیفیّ	kayfijj	kayfiyy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
696	3670	ашер	NA	вожделенный, страстный	Lezgian	lezg1247	zabitov2001	NA	2941	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	عشیر	ˁašīr	ʕašīr	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
697	3671	зелил	NA	жалкий; несчастный	Lezgian	lezg1247	zabitov2001	NA	2942	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	ذلیل	ẕalīl	ḏalīl	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
698	3674	сефил	NA	‘печальный, грустный, тоскливый’	Budukh	budu1248	zabitov2001	NA	2168	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	سافل	sāfil	sāfil	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
698	3672	сефил	NA	NA	Lezgian	lezg1247	zabitov2001	NA	2168	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	سافل	sāfil	sāfil	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
698	3673	сефил	NA	NA	Tabasaran	taba1259	zabitov2001	NA	2168	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	سافل	sāfil	sāfil	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
699	3675	играми	NA	NA	Lezgian	lezg1247	zabitov2001	NA	2169	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	اکرامی	ˀikrāmijj	ʔikrāmiyy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
699	3676	гирами	NA	‘дорогой, милый’	Tabasaran	taba1259	zabitov2001	NA	2170	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	اکرامی	ˀikrāmijj	ʔikrāmiyy	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
700	3677	магъман (ну)	NA	озабоченно, подавленно	Lak	lakk1252	zabitov2001	NA	2943	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	مغموم	mağmûm	maġmūm	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
701	3680	махIрун	NA	NA	Archi	arch1244	zabitov2001	NA	2172	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	محروم	maḥrûm	maḥrūm	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
701	3678	махIрум	NA	NA	Avar	avar1256	zabitov2001	NA	2171	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	محروم	maḥrûm	maḥrūm	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
701	3683	магърым	NA	‘лишенный (чего-л.), обездоленный’	Budukh	budu1248	zabitov2001	NA	2175	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	محروم	maḥrûm	maḥrūm	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
701	3679	махIрун	NA	NA	Lak	lakk1252	zabitov2001	NA	2172	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	محروم	maḥrûm	maḥrūm	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
701	3681	магьрум	NA	NA	Lezgian	lezg1247	zabitov2001	NA	2173	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	محروم	maḥrûm	maḥrūm	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
701	3682	мягърум	NA	NA	Tabasaran	taba1259	zabitov2001	NA	2174	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	محروم	maḥrûm	maḥrūm	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
702	3687	саламат	NA	NA	Agul	aghu1253	zabitov2001	NA	2177	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	سلامة	salāma[t]	salāmat	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
702	3688	сагъ-саламат-сса	NA	здоровый', 'невредимый'	Lak	lakk1252	zabitov2001	NA	2178	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	سلامة	salāma[t]	salāmat	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
702	3685	саламат	NA	NA	Lezgian	lezg1247	zabitov2001	NA	2176	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	سلامة	salāma[t]	salāmat	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
702	3684	сагьды-саламатды	NA	NA	Rutul	rutu1240	zabitov2001	(в этом сочетании к арабскому источнику восходит лишь вторая часть)	2176	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	سلامة	salāma[t]	salāmat	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
702	3686	саламат	NA	NA	Tabasaran	taba1259	zabitov2001	NA	2176	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	سلامة	salāma[t]	salāmat	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
703	3690	щулсса	NA	‘щуплый, худой, невзрачный; плохой, подлый’	Lak	lakk1252	zabitov2001	NA	2180	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	اشلّ	’ašallu	ʔašallu	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
703	3689	шулу	NA	‘искалеченный’	Lezgian	lezg1247	zabitov2001	NA	2179	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	اشلّ	’ašallu	ʔašallu	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
704	3693	заг1ип	NA	NA	Archi	arch1244	zabitov2001	NA	2946	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	ضعیف	ḍaˁīf	ḍaʕīf	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
704	3691	заг1ип-аб	NA	NA	Avar	avar1256	zabitov2001	NA	2944	Слова, выражающие качественные характеристики: выражающие эмоциональное состояние человека	ضعیف	ḍaˁīf	ḍaʕīf	NA	NA	NA	NA	NA	NA	zabitov2001	Arabic	stan1318
